,Unnamed: 0,cik,size,ni,zscore,leverage,prloss,chgdt,cfo,liquidity,mkbk,litigate,reportlag,priorgc,newequity,newdebt,dependence,indexpert,tenure,big4,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,bankruptcy,logmodel_pred,naivebayes_pred,KN_pred,svc_pred,DC_pred,rf_pred,xgb_pred
3003,3003,1025148,4.361734638,-11.895999999999999,-3.6583684610000002,0.48221142200000006,1,0.0,-0.050604008,0.27272843199999997,2.036044936,0,90,0,0.28677305399999997,0.0,0.0,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3004,3004,1025193,6.128592589,-20.006,2.774231608,1.5359031369999998,1,0.0,-0.05968307900000001,0.037906232000000005,0.0,0,92,0,0.0,0.0,0.0,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3005,3005,1025362,0.745739631,-43.047,90.93945081,0.7253320679999999,1,0.0,-0.177893738,0.264231499,14.10708117,0,106,0,23.71489564,0.0,0.0,0,0.693147181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3006,3006,1025378,6.807097024,-9.277999999999999,0.0,0.37751730200000005,1,0.0,0.06463756400000001,0.0,1.080613813,0,89,0,0.038421131000000004,0.107965567,0.0023998820000000003,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3007,3007,1025536,7.838130754,-41.415,0.0,0.933449183,1,0.0,0.0,0.028755717000000004,1.03738125,0,80,0,0.0038691190000000003,0.0,0.006266071999999999,1,0.693147181,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3008,3008,1025573,4.476438684,-5.216,-3.518963027,0.28466464199999997,1,0.0,-0.001717451,0.045540883,0.31083745399999996,1,89,0,0.15595819,0.0,0.003941978,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3009,3009,1025711,3.96643543,-7.984,-2.50303633,0.47806652,1,0.0,-0.083851049,0.29386696,18.20287778,1,91,0,0.302939617,0.284112433,0.0,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3010,3010,1025787,1.2313934,-2.938,1.6653595509999999,0.908639813,1,0.0,-0.177758319,0.0043782840000000005,3.5814696489999998,0,107,0,0.0,0.0,0.0,0,0.693147181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3011,3011,1025822,2.980973903,-8.671,-1.095196613,0.329426092,1,0.0,0.010909829,0.03232354,0.11251608,1,73,0,0.18572081,0.701324402,0.113497557,1,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3012,3012,1025844,1.395997137,-4.381,0.556149574,1.3864818019999998,1,0.0,-0.135924734,0.285219114,-53.44170404,1,97,0,2.7724684330000002,0.0,0.0,0,0.693147181,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3013,3013,1025862,8.798879273999999,-128.755,-3.774156508,0.316089801,1,0.0,0.180301451,0.0,0.0,0,145,0,0.01996299,0.0,0.0,0,0.693147181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3014,3014,1025863,1.3900373469999998,3.766,-8.592777335,0.11631382300000001,1,0.0,-1.628393524,0.071980075,0.950620068,0,196,0,0.0,0.0,0.000115031,0,0.693147181,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3015,3015,1025953,8.08047454,-724.2769999999999,0.0,1.065460637,0,0.34941688600000004,-0.137982138,0.00785077,0.0,0,92,0,0.002899622,0.0,0.140447919,0,2.079441542,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,True,True,True
3016,3016,1025985,3.6580335739999996,-12.844000000000001,-1.7040568180000002,0.582132268,1,0.0,-0.08988010800000001,0.144463066,12.95323009,0,104,0,0.41209230399999996,0.20709037,0.0,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3017,3017,1025995,1.10426296,-0.8440000000000001,-3.0991939910000004,0.15246934,1,0.0,-0.120649652,0.046735167,3.973367227,1,88,0,3.017235665,0.0,0.0,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3018,3018,1026266,4.648852087,-10.854000000000001,-3.889025551,0.17419231300000002,1,0.0,0.018101757,0.325199828,0.750016228,0,93,0,0.113645719,0.0,0.00038694099999999997,0,0.693147181,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3019,3019,1026380,4.803553722,-43.115,-2.458877229,0.137572472,1,0.0,-0.202430644,0.623676636,2.475291679,0,86,0,0.22111150300000001,0.0,0.008808169,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3020,3020,1026506,4.276235471000001,-62.2,-0.441019945,0.7375119840000001,1,0.0,-1.037488363,0.437216024,1.347006511,1,92,0,0.0,0.0,0.0070899990000000005,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,True,False
3021,3021,1026595,0.359770149,-12.725,38.72822586,0.8401953940000001,1,0.0,-2.481507327,0.131891137,755.5873362000001,0,90,0,20.93789253,0.0,1.0,0,0.693147181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3022,3022,1026650,3.988317158,0.12,-4.36195836,0.190756801,1,0.0,-0.045382107000000005,0.406011415,1.217171972,0,78,0,0.138814765,0.0,0.032075706,0,0.693147181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3023,3023,1026671,2.06572287,-15.339,4.805260409,0.26980103899999996,1,0.0,0.018502091000000002,0.02724623,0.44203401600000003,0,312,0,2.298821442,0.018121911,0.0,0,0.693147181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3024,3024,1026733,8.334923313,-1156.075,-0.47887442399999997,0.631117944,1,0.0,0.043292803,0.017494376000000002,0.0,0,178,0,0.09060467800000001,0.0,0.0027817140000000002,0,0.693147181,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3025,3025,1027108,4.7971449999999995,-56.92,1.050856388,0.831963289,1,0.0,-0.14241854,0.100450629,8.333865422,0,86,0,0.0,0.0,0.0,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3026,3026,1027138,3.359784935,-1.0959999999999999,0.397513165,1.1020046559999999,1,0.0,0.022096376,0.003161588,-1.054598093,0,107,0,0.0,0.0,0.0030405109999999996,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3027,3027,1027162,0.192271888,-0.41700000000000004,-2.802042985,0.067656766,1,0.0,-0.268976898,0.295379538,0.0,0,168,0,28.16914191,0.0,0.0,0,0.693147181,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3028,3028,1027362,3.9505319269999997,-2.647,-4.089639153,0.26311029,1,0.0,0.00806343,0.470565595,9.184481993,0,86,0,0.48051498200000003,0.0,0.0,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3029,3029,1027430,4.187424985,-2.8689999999999998,-1.7404691019999998,0.504092448,1,0.0,0.001837426,0.016992392,0.035603393,0,93,0,0.0,0.0,0.0,0,0.693147181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3030,3030,1027662,7.118127219,8.695,-2.364869943,0.7300907440000001,1,0.0,-0.0006911710000000001,0.036854903,0.0,0,181,0,0.019322814,0.09649739,0.0,0,0.693147181,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3031,3031,1027702,3.39050711,-27.32,0.445251579,0.778781038,1,0.0,-0.432431522,0.01357771,16.84183673,1,92,0,0.479700819,0.0,0.0025555589999999998,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3032,3032,1027838,3.4497970510000004,2.07,-4.646445879,0.217152473,1,0.0,-0.031466311000000004,0.17196926399999998,0.0,0,271,0,0.10233695300000001,0.0,0.0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False
3033,3033,1027884,6.288629638,-33.775,-2.9844502889999998,0.649017951,1,0.0,0.007510935,0.013838767,1.68284473,0,88,0,0.041386291,0.0,0.054131372999999997,1,0.693147181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3034,3034,1027909,4.839380277,-15.529000000000002,1.2613573740000001,1.305259077,1,0.0,-0.035872807,0.026837354,0.0,0,71,0,0.0,0.0,0.0,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,False
3035,3035,1027915,2.6652122869999997,-7.545,-1.3596221769999999,0.299700786,1,0.0,-0.164289194,0.333866815,0.734638315,1,106,0,2.934103403,0.0,0.003449313,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3036,3036,1027983,0.6851150090000001,-0.467,0.0,0.598790323,1,0.0,-0.139112903,0.0,0.0,0,106,0,2.082157258,0.0,0.0,0,0.693147181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3037,3037,1028065,4.387399674,-12.317,-3.721517584,0.049222315,1,0.0,-0.11736768199999999,0.935646703,2.325404069,1,86,0,0.168318186,0.0,0.01904712,0,0.693147181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3038,3038,1028262,1.646155495,-0.166,-4.173714495,0.41507615200000003,1,0.0,0.185849238,0.006940428,0.865194463,0,88,0,0.674763833,0.0,0.148122762,0,0.693147181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3039,3039,1028277,2.044591264,-2.364,-3.10032233,0.012037276999999999,1,0.0,-0.316075589,0.388946415,2.105856151,0,144,0,5.198550349,0.0,0.0,0,0.693147181,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3040,3040,1028339,5.8564577810000005,-60.87,-3.557450916,0.15312002800000002,1,0.0,-0.033183207,0.035827105,0.7260106559999999,0,64,0,0.0,0.0,0.0,0,0.693147181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3041,3041,1028358,2.483739302,-19.864,3.1170862360000005,0.129067245,1,0.0,-1.383530786,0.786083764,0.0,1,218,0,1.403303854,0.0,0.0,0,0.693147181,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3042,3042,1028394,-1.390302383,-0.231,1.084228916,0.261044177,1,0.0,-0.196787149,0.16867469899999998,0.0,0,77,0,155.2329317,0.0,0.268817204,0,0.693147181,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3043,3043,1028442,3.8960765339999996,-20.523000000000003,-2.331872249,0.162206101,1,0.0,-0.510780548,0.471905546,1.4250054580000002,0,92,0,0.0,0.0,0.0,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3044,3044,1028461,5.801819237,-31.936999999999998,-3.919550148,0.17568698800000002,1,0.0,-0.015871817,0.42345898,1.118221479,0,92,0,0.08538807699999999,0.0,0.11578355300000001,0,0.693147181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3045,3045,1028584,4.989118799,-78.113,-0.476461265,0.533741579,1,0.0,0.026769841000000003,0.040658823999999996,1.868755296,0,92,0,0.266519989,0.009597635,0.357855125,0,0.693147181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3046,3046,1028637,4.217004575,-13.263,-3.3746008639999996,0.559369011,1,0.0,-0.007931594,0.031682147,0.0,0,198,0,0.188603863,0.0,0.111804167,0,0.693147181,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3047,3047,1028751,7.075150152000001,-13.917,-4.283028196,0.9217997309999999,1,0.0,-0.005476979,0.023333201,6.776095187,0,90,0,0.020418348,0.0,0.0,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3048,3048,1028911,3.9388401889999995,0.38799999999999996,8.824712688,2.398255418,1,0.0,-0.030316011,0.078350435,0.0,0,89,0,0.0,0.0,0.0,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3049,3049,1028918,6.026882365,-20.781999999999996,0.0,0.966459229,1,0.0,0.0,0.01884557,0.329805755,0,92,0,0.003218949,0.0,0.0,0,0.693147181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3050,3050,1028965,6.5519071360000005,-55.622,-2.081707887,0.96951807,1,-0.37528784299999995,0.083787838,0.015464351999999999,1.87726996,0,91,0,0.0,0.0,0.133181625,0,1.098612289,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,True,True,True
3051,3051,1029023,4.940770614,-25.168000000000003,-3.555296068,0.301648579,1,0.0,0.038004547,0.594446589,5.766850252,0,81,0,0.292812308,0.00368178,0.100348884,0,0.693147181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3052,3052,1029142,3.449288889,-18.038,-1.779062525,0.133871275,1,0.0,-0.45374547299999995,0.164273461,0.0,1,297,0,0.059851325,0.0,0.000500545,0,0.693147181,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3053,3053,1029199,4.109068958,-49.551,7.602966535,1.73576942,1,0.0,-0.268631959,0.117441288,-1.963384746,0,73,0,0.0,0.038117918,0.040468405,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3054,3054,1029424,0.527092596,-1.95,1.268642314,0.642857143,1,0.0,-0.324085006,0.027154664,12.51041322,0,105,0,0.0,0.0,0.0,0,0.693147181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3055,3055,1029443,5.06389166,-4.3389999999999995,-3.433815949,0.841458867,1,0.0,0.040611864,0.081394393,3.147627781,0,107,0,0.40915268200000005,0.071527449,0.0,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3056,3056,1029508,1.336315991,-0.17,-4.142994601,0.113797635,1,0.0,0.7550591329999999,0.015505913,0.0,0,196,0,0.0,0.0,0.0,0,0.693147181,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3057,3057,1029581,4.471421627,-3.63,-3.980800738,0.393982693,1,0.0,0.032029812000000005,0.17496370600000002,0.502299349,0,174,0,0.17552382800000002,0.0,0.442588727,0,0.693147181,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3058,3058,1029631,4.0265117319999995,1.382,-4.21317169,0.627539463,1,0.0,-0.0031035409999999996,0.004887185,0.288602624,0,101,0,0.127173816,0.0,0.0,0,0.693147181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3059,3059,1029744,4.842808183,-34.922,-2.727731696,0.12977725199999998,1,0.0,-0.149875813,0.17305736300000002,1.759222949,0,90,0,0.176195545,0.007940075,0.07298276599999999,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3060,3060,1029784,4.901519588,-15.417,-3.800534688,0.104859696,1,0.0,-0.074739394,0.358343123,4.637957156000001,0,88,0,0.212098681,0.0,0.0,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3061,3061,1029802,-1.5945493,0.087,-6.279132007,0.38916256200000005,1,0.0,-0.38916256200000005,0.556650246,44.65483871,1,107,0,176.1428571,0.0,0.0,0,0.693147181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3062,3062,1029825,0.962792566,-2.296,1.3953096759999999,0.936235204,1,0.0,-0.10882016,0.010691103,5.946706587,0,92,0,4.018709431,0.161512027,1.0,0,0.693147181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3063,3063,1029864,5.889105079,-6.102,0.650959341,0.980228868,1,0.0,0.056142372,0.023512665,0.0,1,87,0,2.7699999999999996e-05,0.0,0.0,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3064,3064,1030144,-1.283737773,-1.227,15.65034297,18.86281588,1,0.0,-1.23465704,0.119133574,-2.536438965,0,100,0,69.40433213,0.0,0.0,0,0.693147181,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3065,3065,1030179,2.23911267,-2.168,-3.095351958,0.514757592,1,0.0,-0.080234417,0.0,0.8186868690000001,0,106,0,0.986041556,0.04411294599999999,0.0,0,0.693147181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3066,3066,1030192,1.085189268,-0.851,-2.632974757,0.14527027,1,0.0,-0.111486486,0.011148648999999998,3.822648221,0,88,0,15.20878378,0.0,0.082873456,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3067,3067,1030206,3.9052199169999997,-8.209,-3.669234002,0.049676809,1,0.0,-0.201445803,0.887980508,2.049635547,0,68,0,0.268359477,0.0,0.006128181999999999,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3068,3068,1030376,5.73805829,-10.354000000000001,-1.4283043080000002,0.608211659,1,0.0,0.045258503,0.026318926,0.0,0,87,0,3.22e-06,0.0,0.0,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3069,3069,1030418,3.099145895,-4.609,-3.3264195780000003,0.209612697,1,0.0,0.0032012259999999997,0.31786825399999996,0.8486081,0,92,0,0.489877812,0.008792101,0.009363347,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3070,3070,1030471,6.3832312589999995,27.013,-4.439492262,0.2932598,1,0.0,-0.078002896,0.251947749,3.5216340919999998,1,59,0,0.184684297,0.23166513800000002,0.044709680999999994,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3071,3071,1030485,4.818384606,-8.415,-4.083741258,0.067022179,1,0.0,0.022397285,0.588631681,0.882876938,1,79,0,0.226307922,0.0,0.002858134,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3072,3072,1030487,3.578115477,-3.925,-3.877129497,0.085069541,1,0.0,-0.088756074,0.044992459000000005,0.930677656,1,86,0,0.285566665,0.0,0.048696402,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3073,3073,1030653,6.212932696,-26.978,-2.409180853,0.344875321,1,0.0,-0.030847639,0.95419332,3.78516669,1,87,0,0.097621418,0.001805022,0.066188195,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3074,3074,1030699,-0.923818998,-0.564,14.94605808,3.100755668,1,0.0,-0.549118388,0.43324937,-0.8992805759999999,0,82,0,53.98236776,0.0,0.0,0,0.693147181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3075,3075,1030708,2.627924157,-8.122,-0.507997874,0.741061755,1,0.0,0.021668472,0.06695558,0.169986053,1,92,0,4.445142651,0.0,0.0,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3076,3076,1030739,2.267890123,-8.062999999999999,-0.429548383,0.441867688,1,0.0,-0.618904649,0.15084377300000001,0.0,1,194,0,1.229630397,0.0,0.0,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3077,3077,1030749,6.960255695,-202.979,-0.862981025,0.573375349,1,-0.364604786,-0.022145302000000002,0.008370789,0.105563352,0,76,0,0.006682778,0.215810184,0.01000527,0,1.9459101490000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,True,True,True,True,True,True,True
3078,3078,1030839,1.47841765,-3.1460000000000004,0.066866459,0.571363429,1,0.0,-0.423392613,0.162334701,10.78085106,1,78,0,0.99247606,0.0,0.014694905,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3079,3079,1030894,8.689125128999999,206.679,-4.37486293,0.41574978700000004,1,0.0,-0.01433584,0.14883112699999998,3.1860373180000003,1,142,0,0.038683156,0.0,0.0,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3080,3080,1030896,2.764304503,-21.109,1.6640346190000002,1.627741366,1,0.0,-1.3680362990000001,0.33715654100000003,-0.278114647,1,92,0,0.580098311,0.011469624,0.0,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3081,3081,1030992,5.682391987000001,-18.658,-1.93463414,0.9032286629999999,1,0.0,0.120796456,0.199594076,2.9911672589999996,0,80,0,0.0,0.0,0.0,0,0.693147181,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3082,3082,1031028,5.389833996,-3.5810000000000004,-1.784077045,0.5635748079999999,1,0.0,-0.040722372,0.297896125,1.707358076,0,90,0,0.058704093,0.0,0.0,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3083,3083,1031140,3.9653172960000003,1.18,-4.004651985,0.543356657,1,0.0,-0.057322184000000005,0.38523238,0.0,0,124,0,0.306293494,0.0,0.0,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3084,3084,1031283,6.598653432000001,-82.26,-3.8450053339999997,0.08178927799999999,1,0.0,0.009771068,0.033021117,1.2102738020000001,0,79,0,0.087769341,0.0,0.027497977000000003,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3085,3085,1031296,10.651525300000001,-1724.0,0.0,0.9071159809999999,1,0.06774358,0.090115247,0.013938519,3.47417251,0,51,0,0.050356509,0.034881795,0.206612519,0,2.833213344,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,True,True,True,True,True,True,True,True
3086,3086,1031417,5.569534635,-9.41,-0.239046383,0.989340938,1,0.0,0.10139071,0.00884443,0.0,0,82,0,0.0,0.0,0.0,0,0.693147181,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3087,3087,1031516,2.399621056,-7.553999999999999,-1.300502764,0.062256103,1,0.0,-0.267991651,0.459206825,0.0,1,199,0,2.7868227610000003,5.056084944,0.331045845,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3088,3088,1031744,1.60341984,-5.153,0.357684055,0.19195171,1,0.0,-1.289537223,0.62334004,15.54233068,1,107,0,6.327364185,0.65915493,0.07251490299999999,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3089,3089,1031754,5.434049461,-53.696000000000005,-2.562445626,0.889219688,1,-0.087116722,0.080777038,0.006945324,0.0,1,90,0,0.0,0.0,0.007428641,0,1.386294361,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,True,True,True
3090,3090,1031798,7.137946735,-19.574,-1.6525121630000001,0.646644016,1,0.0,0.075613997,0.606346632,30.65909842,0,91,0,0.309964483,0.0062581369999999996,0.0,0,0.693147181,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3091,3091,1031896,1.544152446,-0.41600000000000004,-2.68357757,0.327284372,1,0.0,-0.19470538,0.0264731,11.42853063,0,186,0,1.926131512,0.188941076,0.0,0,0.693147181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3092,3092,1031905,-1.682008605,-6.053,0.0,0.0,1,0.0,-0.032258065,0.0,24.751612899999998,0,91,0,202.17741940000002,0.0,0.00675135,0,0.693147181,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
3093,3093,1031927,1.9966032630000001,-3.0210000000000004,-2.495384395,0.271048343,1,0.0,0.039652362999999996,0.067218903,0.7935916540000001,0,107,0,0.41227593700000004,0.014122758999999999,0.473684211,0,0.693147181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
