,Unnamed: 0,cik,size,ni,zscore,leverage,prloss,chgdt,cfo,liquidity,mkbk,litigate,reportlag,priorgc,newequity,newdebt,dependence,indexpert,tenure,big4,year_1999,year_2000,year_2001,year_2002,year_2003,year_2004,year_2005,year_2006,year_2007,year_2008,year_2009,year_2010,year_2011,year_2012,year_2013,year_2014,year_2015,year_2016,year_2017,year_2018,year,bankruptcy,rf_pred,log_pred
6707,129373,1613490,0.414755155,-2.944,4.436535415,1.249009247,1,0,-1.110964333,0.334874505,0,1,89,0,0,0,0,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6708,129412,1614723,0.535323095,-1.208,-1.15105106,0.617096019,1,0,-0.702576112,0.268735363,22.56987768,0,224,0,0,0,0,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6709,129413,1614744,0.564745466,-5.252,9.128736752,0.560545765,1,0,-2.573052871,0.746446845,0,1,267,0,2.210346788,0,8.21E-05,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6710,129425,1615153,-0.163696093,-4.747,20.89015504,2.328621908,1,0,-3.729093051,0.533568905,0,0,98,0,23.47114252,24.97055359,0.216725854,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6711,129504,1616543,2.995482242,-18.885,2.67470837,0.604251063,1,0,-0.963740935,0.946386597,0,0,378,0,0,0,0,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6712,129565,1618561,3.514645108,-6.71,-3.476448924,0.259939293,1,0,-0.176883704,0.893970956,0,1,183,0,0.339453636,0,0.000176356,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6714,129809,1626853,3.840419587,-0.666,-3.904869677,0.558362875,1,0,0.079235149,0.13453647,0,0,80,0,0.783134601,0.931141906,0.02108038,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6715,129820,1626971,2.528045957,-0.161,-4.296761913,0.213664299,1,0,-0.007662224,0.999042222,0,1,369,0,0.114294836,0,0,1,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6716,129866,1628738,4.143277573,-10.819,-3.639619713,0.049913504,1,0,-0.128061071,0.723690266,0,1,369,0,0.033423797,0,0,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6717,129882,1629137,4.020985028,-20.807,-2.736712015,0.052388981,1,0,-0.36087596,0.933872588,0,1,189,0,0.526580099,0,0.000546612,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6694,128480,1594805,4.55590641,-22.311,-3.292326449,0.288477094,1,0,-0.008414484,0.440715179,0,1,104,0,0.841343376,0,0.00018866,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6718,129887,1629210,4.132266355,-11.062,-3.610807681,0.027022256,1,0,-0.154800302,0.081965372,2.520065969,0,193,0,0.136699883,0,0.017360117,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6706,129346,1612301,7.018483264,-41.215,0.418524731,0.878421722,1,0,0.071023757,0.00609261,0,0,180,0,0,0,0,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6693,128417,1593222,5.708789916,-3.037,0,0.697402373,1,0,0.025827015,0.115626223,1.722707294,0,83,0,0.041518245,0.516782419,0.000559736,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6675,128081,1584754,-0.183922838,-0.446,-1.921442335,0.856971154,1,0,-0.520432692,0.825721154,0,0,129,0,16.36418269,0,0.002690528,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6691,128364,1592016,5.399600581,-0.674,-4.332108135,0.036373002,1,0,-0.001920314,0.003311976,0.304476058,0,58,0,0.225652681,1.922572949,0.006048168,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6665,127879,1580345,5.787906075,14.291,0,0.555727502,1,0,-0.730658323,0.021162692,1.0165017,0,85,0,0.04995572,0.161665068,0.004766795,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6720,129934,1631574,1.077729078,-5.229,3.687633363,0.310074881,1,0,-1.506466984,0.356705242,0,1,282,0,7.335262083,0,0,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6666,127891,1580670,6.082508823,28.211,0,0.583456395,1,0,-0.39535112,0.071600244,1.622732727,0,72,0,0.048547567,0.560070482,0.005406521,1,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6667,127935,1581378,-3.649658741,-0.065,6.942074074,2.076923077,1,0,-1.5,1,0,0,106,0,2307.692308,14.5,0.263565891,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6668,127942,1581607,4.83170797,-0.73,-4.314266538,0.037360973,1,0,-0.004257524,0.002806458,0.329813068,0,75,0,0,0,0.32808399,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6669,127959,1581934,5.643597131,3.789,0,0.489392057,1,0,-0.309572107,0,0.839602038,0,86,0,0.035401112,0,0.000981082,1,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6670,127963,1581987,4.178226046,-15.719,-1.960817174,0.355417625,1,0,-0.24789272,0.249823755,0,1,294,0,0.135862069,0.416045977,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6671,127976,1582086,5.304796333,15.1,0,0.103328366,1,0,-0.806756085,0.057128664,0.860457064,0,70,0,0.043477397,0,0.000225571,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6672,128020,1582966,0.440188544,18.141,0,0.218287186,1,0,-1.382485512,0.811976819,4300.000824,0,51,0,149.1951062,0,0.004045051,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6673,128048,1583513,4.228802609,-0.169,-4.330680319,0.665520507,1,0,0.203846434,0.004953741,0,0,84,0,0.234676186,1.191083267,0.000151186,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6674,128077,1584584,-3.296837366,-0.075,4.805593005,0.918918919,1,0,-1.891891892,0.891891892,0,0,104,0,9189.189189,0,0.010732272,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6676,128085,1584770,4.806836749,-0.816,0,0.891265612,1,0,-0.002182371,0.006244687,0.50967451,0,89,0,0.005460014,0.090727784,0.394193774,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6692,128382,1592288,3.097069707,-12.968,-1.311482905,1.205033208,1,0,0.395789093,0.809334478,0,1,257,0,1.129896535,0.008765192,0.00119434,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6677,128117,1585583,5.012945956,-1.525,-4.291991448,0.039309065,1,0,-0.005640285,0.001529794,0.323756378,1,64,0,0,0,0.001906111,1,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6679,128167,1587246,5.246192147,-20.152,-1.562964404,0.470991667,1,0,0.068562278,0.109338292,1.683910862,0,89,0,0.06233078,0.362406633,0.044699025,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6680,128172,1587264,7.188567558,-116.565,-3.550513231,0.093804962,1,0,-0.038015262,0.205914492,0.29599546,0,92,0,0.021663564,0.369701821,0.000282852,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6681,128190,1587755,7.013438742,-188.572,-0.635499064,0.693402431,1,0,0.039667287,0.05040172,1.514194158,0,85,0,0.040693856,0.053915085,0.031872902,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6682,128213,1588869,4.399240129,-0.915,-4.286122175,0.002899655,1,0,-0.008723538,0.000577474,0.365731396,0,62,0,0,0,0.009359812,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6683,128253,1590584,7.511612671,-189.043,-1.479211382,0.5297795,1,0,0.159118306,0.14395343,0.509962458,0,72,0,0.058754259,0.341373449,0.012917724,1,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6684,128258,1590695,3.676528494,-21.13,1.871540571,1.117365664,1,0,-0.372952998,0.011060771,0,1,90,0,9.673998329,0.215115543,0.150932582,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6685,128263,1590714,8.424551448,-29.9,-2.568140912,0.439924522,1,0,0.021546428,0.087173074,1.656192,0,89,0,0.050347551,0.860496753,0.13937952,1,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6686,128284,1590877,1.250188228,-4.003,0.836423363,2.632197078,1,0,-0.687195646,0.321111429,0,1,229,0,7.537381839,0,0.008382762,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6687,128289,1590895,7.069304238,-14.425,-0.522408367,0.870996231,1,0,0.028825096,0.074535662,1.240119508,0,75,0,0.039833919,0.792117958,0.391332546,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6688,128301,1590976,4.440307335,-1.188,-4.275984705,0.668989752,1,0,0.280244337,0.143547836,7.922565016,0,87,0,0.210598932,1.179231377,0.73257391,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6689,128312,1591476,1.719367972,-1.984,-2.767066052,0.087081168,1,0,-0.279519799,0.746998746,2.545063788,0,120,0,28.62945709,0,0,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6690,128326,1591670,5.303419329,-0.568,0,0.584495307,1,0,0.008869632,0.167816618,0.963653234,0,62,0,0.059590196,0.411768803,0.024963989,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6678,128144,1586049,4.302022468,-22.174,-2.958721645,0.179284757,1,0,-0.281344365,0.679291527,3.958426966,1,64,0,0.305339273,0,0.000711004,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6721,129943,1631650,0.928614482,-11.12,15.48229773,0.734887396,1,0,-3.86290004,0.896483603,0,1,187,0,16.68866061,0,0.001823915,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6759,130371,1649749,7.794900991,32.462,0,0.911362748,1,0,-0.043492084,0.016511482,0,0,268,0,0.007075232,0,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6723,129977,1633430,3.168382211,-8.54,-2.721426498,0.07728554,1,0,-0.25701544,0.057301527,0,0,252,0,0,0,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6754,130317,1646228,6.875557448,-0.436,-2.048053765,0.627274182,1,0,0.015822331,0.004859989,0,1,216,0,0,0,0,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6755,130319,1646587,4.633038239,-8.019,0,0.796948243,1,0,-0.091504094,0.015093459,0,0,183,0,0.576955245,15.21334098,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6756,130330,1647338,3.602286172,-6.005,-3.601790531,0.800501608,1,0,0.020963961,0.271659124,0,1,191,0,0.272613271,0,0,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6757,130342,1648189,6.626267317,-0.078,-1.418614705,0.697213315,1,0,0.035930088,0.023327061,0,0,292,0,0,0,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6758,130344,1648257,5.351071094,-7.306,-3.374941704,0.535411746,1,0,0.039647305,0.184723527,0,1,289,0,0.536279727,0.015201533,0,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6760,130405,1650505,-0.219400565,-1.891,12.06030681,4.490660025,1,0,-1.938978829,0.02366127,0,0,266,0,25.71606476,0,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6761,130411,1650664,2.500451861,-13.685,0.91473788,0.55037742,1,0,-0.710124713,0.871595011,0,1,369,0,1.038890712,0.123071874,0,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6762,130434,1651308,3.981940782,-18.278,-1.380613901,0.51944201,1,0,-0.162137968,0.259189497,0,1,289,0,0.166651125,0.115160105,0.000417284,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6763,130439,1651311,1.454887153,-21.067,19.16425524,2.005368814,1,0,-4.120448179,0.443043884,0,1,292,0,0.078898226,2.027777778,0,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6764,130447,1651444,7.918372434,-330.664,0.534969246,1.137447512,1,0,0.128733489,0.15068016,0,0,247,0,0,0,0,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6765,130450,1651561,4.074532935,-1.107,-1.409125376,1.016915152,1,0,0.014790133,0.070074631,0,1,369,0,0.0777927,0,0,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6766,130455,1651595,5.557167772,-41.822,-3.623530734,0.774914315,1,0,-0.277650837,0.606596986,0,1,289,0,0,0,0,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6767,130456,1651625,3.417628318,10.815,-5.962924319,0.22539922,1,0,-0.58172935,0.109125488,0,1,240,0,0.30255435,0,0,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6768,130461,1651717,8.363544919,-132.022,0.451109977,1.185556318,1,0,0.07546431,0.199525965,0,0,328,0,0,0,0,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6769,130506,1652923,1.155307632,-15.706,17.98134351,1.589606299,1,0,-1.26015748,0.982362205,0,1,380,0,2.147086614,0,0,1,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6770,130512,1653136,0.020782539,-6.505,74.5239501,10.00685602,1,0,-5.561214496,0.200783546,0,1,294,0,0,0,0,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6771,130545,1655075,6.715625781,-37.2,-4.073234738,0.302714493,1,0,0.015996122,0,0,0,281,0,0,0,0,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6772,130555,1655440,7.557739707,-8.71,-0.94132597,0.786540511,1,0,0.019287282,0.018907226,0,0,289,0,0,0,0,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6773,130569,1656589,2.595180077,-5.266,-2.564487863,1.646690051,1,0,-0.526755728,0.028136428,0,0,317,0,2.784760057,0,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6774,130576,1657197,7.678368466,-25.825,-1.570403967,0.642248753,1,0,0.044296145,0.054885241,0,0,343,0,0.035740281,0,0,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6775,130611,1659494,3.59996627,-16.391,-2.322790489,0.510041807,1,0,-0.068093013,0.923846217,0,0,355,0,0.131650135,0,0,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6776,130709,1666134,5.654417145,-16.752,-3.564787625,0.355815094,1,0,0.031318508,0.090026265,0,1,408,0,0.142601996,0,0,1,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6777,131082,1688667,3.372866492,-16.616,-1.821924099,0.070056923,1,0,-0.314553186,0.988958233,0,0,684,0,1.10050751,0,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6778,131196,1694617,2.608524482,-2.152,-3.005402548,1.084026806,1,0,-0.232123131,0.225568893,-27.63900088,0,776,0,1.207526327,0,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6664,127843,1579695,4.671790913,-42.553,-1.254643978,0.404251139,1,0,-0.159539335,0.084367896,0,1,134,0,0.127113173,0.306972654,0.000513544,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6753,130312,1645926,7.519776457,-75.549,-0.691713197,0.835950883,1,0,0.010284385,0.014929873,0,0,457,0,0,0,0,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6752,130311,1645826,8.442778865,-168.304,3.737428404,1.61571389,1,0,0.093343977,0.107688678,0,0,87,0,0,0,0,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6751,130310,1645763,7.908499285,-95.598,-0.301034261,1.047597972,1,0,0.094750772,0.020017976,0,0,174,0,0,0,0,1,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6750,130309,1645676,9.945301151,-3609.437,-1.609181983,0.593110809,1,0,0.117611766,0.000101467,0,0,222,0,0,0,0,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6724,129978,1633438,5.767517548,-17.377,0,0.987577523,1,0,-0.008879006,0.102594897,0,0,336,0,0,0,0,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6725,129997,1633932,1.549475571,-1.962,-2.482152795,0.530048843,1,0,-0.480993842,0.880654067,0,1,274,0,4.80547887,0,0.033777242,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6726,130004,1634432,3.165010805,-9.67,-2.522289059,0.205496222,1,0,-0.401198869,0.659884335,0,1,240,0,0,0,0,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6727,130021,1635327,8.877246343,-7.529,-1.554955768,0.704034504,1,0,0.026602101,0.059362542,1.788001469,0,146,0,0.018819656,0,0.00205422,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6728,130056,1636282,1.075002423,-10.347,11.58735236,0.36109215,1,0,-2.503412969,0.892832765,0,1,167,0,0.258361775,0,0,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6729,130078,1637505,7.492751387,-5.015,-0.835780001,0.801300179,1,0,0.125011699,0.167776426,0,1,196,0,0,0,0,1,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6730,130093,1637761,4.939082005,-24.545,-3.549416825,0.346299824,1,0,0.005771902,0.004669082,0,0,91,0,0.079503301,0,0,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6731,130102,1637890,3.974340311,-19.91,-2.616273265,0.393216198,1,0,-0.395997369,0.628375458,0,1,138,0,0.175025839,0.00920793,6.87E-05,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6732,130107,1637913,7.490361884,-14.8,-1.054829019,0.784776903,1,0,0.020997375,0.045512928,0,0,93,0,0.037581393,0.450270844,0.092398513,1,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6733,130120,1638287,-1.055552799,-0.32,-0.188536189,2.525862069,1,0,-0.560344828,0.91091954,0,1,254,0,10.79885057,0,0,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6734,130130,1638381,2.521881253,-5.216,-2.463437356,0.241647928,1,0,-0.349582396,0.458400257,0,1,160,0,0.919370382,0,0.000109094,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6735,130135,1638688,3.014406814,-1.321,-3.176874866,0.569710949,1,0,-0.237179173,0.110418609,0,0,267,0,0,0,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6722,129948,1631761,4.171691331,-4.497,0,0.444473583,1,0,-0.568391824,0.003424605,0,1,320,0,0.902429618,0,0.000636567,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6736,130140,1638851,-2.162823151,-2.001,74.17279348,47.9826087,1,0,-6.060869565,0,0,1,279,0,0,0,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6738,130178,1640455,2.016901023,-10.516,1.973143252,1.071190951,1,0,-1.983898869,0.311111111,0,1,310,0,0.34344644,0,0,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6739,130184,1641129,1.559406979,-6.419,1.751453342,0.491799832,1,0,-0.853448276,0.064129521,1.668142325,1,237,0,1.212994113,0.370899916,0.329446064,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6740,130204,1641634,2.886475288,-8.073,-2.320475014,0.286001115,1,0,-0.372281093,0.720078081,0,1,188,0,0,0,0,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6741,130205,1641640,1.567782237,-16.191,19.20231854,8.609466222,1,0,-2.184945788,0.446830692,0,1,169,0,4.419516264,0.701000834,6.11E-05,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6742,130210,1641751,0,-0.072,0,0,1,0,0,0,0,1,261,0,0,0,0.013789009,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6743,130215,1641908,3.415494686,-6.735,-2.830511068,0.492606467,1,0,-0.187960042,0.413807834,0,1,243,0,0,0,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6744,130227,1642122,6.626312369,3,0,0.135327696,1,0,-0.077703016,0.37833877,0,0,254,0,0.033709026,0,0,1,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6745,130232,1642195,4.371344786,-89.427,12.83930427,2.730638029,1,0,-0.16348705,0.134125079,0,0,208,0,0,0,0,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6746,130240,1642380,1.849399249,-4.986,-0.798501731,1.168974198,1,0,-0.183134047,0.040434235,0,1,280,0,3.994808055,0,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
6747,130249,1643303,-0.478035801,-3.631,22.08460264,0.725806452,1,0,-1.432258065,0.332258065,0,1,386,0,11.07096774,0,2.90E-05,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,FALSE,FALSE,FALSE
